"","mp.top.term","MGI.ID","MP.ID","MP.Term","mp.description","TS28.mutant.expression.detected","hp.top.term","HPO.superclass.description","mp.top.description"
"177","MP:0005369","MGI:95664","MP:0002189","abnormal myocardial trabeculae morphology","muscle phenotype","Yes","HP:0003011","Abnormality of the musculature","muscle phenotype"
"178","MP:0005369","MGI:94885","MP:0002190","disorganized myocardium","muscle phenotype","Yes","HP:0003011","Abnormality of the musculature","muscle phenotype"
"179","MP:0005369","MGI:94885","MP:0005598","decreased ventricle muscle contractility","muscle phenotype","Yes","HP:0003011","Abnormality of the musculature","muscle phenotype"
"180","MP:0005369","MGI:94885","MP:0005329","abnormal myocardium layer morphology","muscle phenotype","Yes","HP:0003011","Abnormality of the musculature","muscle phenotype"
"181","MP:0005369","MGI:105097","MP:0005329","abnormal myocardium layer morphology","muscle phenotype","Yes","HP:0003011","Abnormality of the musculature","muscle phenotype"
"182","MP:0005369","MGI:88355","MP:0005329","abnormal myocardium layer morphology","muscle phenotype","Yes","HP:0003011","Abnormality of the musculature","muscle phenotype"
"183","MP:0005370","MGI:106091","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"184","MP:0005370","MGI:96086","MP:0012235","abnormal liver bud morphology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"185","MP:0005370","MGI:95482","MP:0008019","increased liver tumor incidence","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"186","MP:0005370","MGI:95513","MP:0002981","increased liver weight","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"187","MP:0005370","MGI:95554","MP:0000601","small liver","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"188","MP:0005370","MGI:1861942","MP:0008019","increased liver tumor incidence","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"189","MP:0005370","MGI:2177632","MP:0003333","liver fibrosis","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"190","MP:0005370","MGI:98715","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"191","MP:0005370","MGI:1926923","MP:0002628","hepatic steatosis","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"192","MP:0005370","MGI:96575","MP:0000599","enlarged liver","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"193","MP:0005370","MGI:103556","MP:0003888","liver hemorrhage","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"194","MP:0005370","MGI:88181","MP:0003402","decreased liver weight","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"195","MP:0005370","MGI:88049","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"196","MP:0005370","MGI:95554","MP:0000603","pale liver","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"197","MP:0005370","MGI:88285","MP:0003333","liver fibrosis","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"198","MP:0005370","MGI:96436","MP:0002628","hepatic steatosis","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"199","MP:0005370","MGI:1339972","MP:0008019","increased liver tumor incidence","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"200","MP:0005370","MGI:2156528","MP:0002628","hepatic steatosis","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"201","MP:0005370","MGI:96435","MP:0005141","liver hyperplasia","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"202","MP:0005370","MGI:88070","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"203","MP:0005370","MGI:1330812","MP:0000599","enlarged liver","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"204","MP:0005370","MGI:88070","MP:0000603","pale liver","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"205","MP:0005370","MGI:1339972","MP:0002981","increased liver weight","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"206","MP:0005370","MGI:1339972","MP:0002628","hepatic steatosis","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"207","MP:0005370","MGI:1330812","MP:0002628","hepatic steatosis","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"208","MP:0005370","MGI:1339972","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"209","MP:0005370","MGI:109162","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"210","MP:0005370","MGI:1330812","MP:0000603","pale liver","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"211","MP:0005370","MGI:2177632","MP:0003327","liver cysts","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"212","MP:0005370","MGI:88285","MP:0002628","hepatic steatosis","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"213","MP:0005370","MGI:2177469","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"214","MP:0005370","MGI:96086","MP:0011877","absent liver","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"215","MP:0005370","MGI:1330812","MP:0001860","liver inflammation","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"216","MP:0005370","MGI:2177469","MP:0002628","hepatic steatosis","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"217","MP:0005370","MGI:96217","MP:0002628","hepatic steatosis","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"218","MP:0005370","MGI:96560","MP:0010398","decreased liver glycogen level","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"219","MP:0005370","MGI:95482","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"220","MP:0005370","MGI:1330812","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"221","MP:0005370","MGI:103556","MP:0001654","hepatic necrosis","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"222","MP:0005370","MGI:1915224","MP:0009356","decreased liver triglyceride level","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"223","MP:0005370","MGI:95482","MP:0003326","liver failure","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"224","MP:0005370","MGI:88285","MP:0000603","pale liver","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"225","MP:0005370","MGI:96436","MP:0001654","hepatic necrosis","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"226","MP:0005370","MGI:96537","MP:0009355","increased liver triglyceride level","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"227","MP:0005370","MGI:88181","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"228","MP:0005370","MGI:96436","MP:0001860","liver inflammation","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"229","MP:0005370","MGI:1861942","MP:0002981","increased liver weight","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"230","MP:0005370","MGI:106091","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"231","MP:0005370","MGI:95482","MP:0001860","liver inflammation","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"232","MP:0005370","MGI:2151233","MP:0003103","liver degeneration","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"233","MP:0005370","MGI:96537","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"234","MP:0005370","MGI:96217","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"235","MP:0005370","MGI:109162","MP:0009356","decreased liver triglyceride level","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"236","MP:0005370","MGI:88070","MP:0000599","enlarged liver","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"237","MP:0005370","MGI:96435","MP:0000599","enlarged liver","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"238","MP:0005370","MGI:88285","MP:0001860","liver inflammation","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"239","MP:0005370","MGI:95482","MP:0000603","pale liver","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"240","MP:0005370","MGI:2177632","MP:0001860","liver inflammation","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"241","MP:0005370","MGI:2156528","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"242","MP:0005370","MGI:96575","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","Yes","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
"243","MP:0005370","MGI:1330812","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","No","HP:0025031","Abnormality of the digestive system","liver/biliary system phenotype"
