"","MGI.ID","Structure","ALL.TS.mutant.expression.detected","Theiler Stage","Gene.Anatomy"
"340","MGI:101893","testis","Yes",23,"MGI:101893-testis"
"341","MGI:101893","trophectoderm","Yes",4,"MGI:101893-trophectoderm"
"342","MGI:101893","trophectoderm","Yes",5,"MGI:101893-trophectoderm"
"343","MGI:101893","trophectoderm","Ambiguous_NotSpecified_Contradictory",6,"MGI:101893-trophectoderm"
"344","MGI:101893","trunk","Yes",21,"MGI:101893-trunk"
"345","MGI:101893","urogenital ridge","Yes",20,"MGI:101893-urogenital ridge"
"346","MGI:101893","urogenital ridge","No",21,"MGI:101893-urogenital ridge"
"347","MGI:101894","future hindbrain","Yes",13,"MGI:101894-future hindbrain"
"348","MGI:101894","future midbrain","Yes",13,"MGI:101894-future midbrain"
"349","MGI:101894","ganglionic eminence","No",20,"MGI:101894-ganglionic eminence"
"350","MGI:101894","hypothalamus","Yes",21,"MGI:101894-hypothalamus"
"351","MGI:101894","hypothalamus","Yes",23,"MGI:101894-hypothalamus"
"352","MGI:101894","hypothalamus","Yes",24,"MGI:101894-hypothalamus"
"353","MGI:101894","hypothalamus","Yes",25,"MGI:101894-hypothalamus"
"354","MGI:101894","hypothalamus","Yes",26,"MGI:101894-hypothalamus"
"355","MGI:101894","otic capsule","No",24,"MGI:101894-otic capsule"
"356","MGI:101894","pituitary gland","Yes",23,"MGI:101894-pituitary gland"
"357","MGI:101894","pituitary gland","No",25,"MGI:101894-pituitary gland"
"358","MGI:101894","pre-cartilage condensation","Yes",15,"MGI:101894-pre-cartilage condensation"
"359","MGI:101894","pre-cartilage condensation","Yes",17,"MGI:101894-pre-cartilage condensation"
"360","MGI:101894","spinal cord","Yes",24,"MGI:101894-spinal cord"
"361","MGI:101895","cerebral cortex","Yes",26,"MGI:101895-cerebral cortex"
"362","MGI:101895","future hindbrain","Yes",13,"MGI:101895-future hindbrain"
"363","MGI:101895","future midbrain","Yes",13,"MGI:101895-future midbrain"
"364","MGI:101895","hypothalamus","Yes",23,"MGI:101895-hypothalamus"
"365","MGI:101895","neural tube","Yes",17,"MGI:101895-neural tube"
"366","MGI:101895","retina","Yes",22,"MGI:101895-retina"
"367","MGI:101895","retina","Yes",25,"MGI:101895-retina"
"368","MGI:101895","rhombomere 4","Yes",13,"MGI:101895-rhombomere 4"
"369","MGI:101896","cerebral cortex","Yes",24,"MGI:101896-cerebral cortex"
"370","MGI:101896","cerebral cortex","Ambiguous_NotSpecified_Contradictory",26,"MGI:101896-cerebral cortex"
"371","MGI:101896","cerebral cortex intermediate zone","Yes",25,"MGI:101896-cerebral cortex intermediate zone"
"372","MGI:101896","cerebral cortex subventricular zone","Yes",25,"MGI:101896-cerebral cortex subventricular zone"
"373","MGI:101896","cortical plate","Yes",25,"MGI:101896-cortical plate"
"374","MGI:101896","ganglionic eminence","No",20,"MGI:101896-ganglionic eminence"
"375","MGI:101896","hippocampus CA1","Yes",26,"MGI:101896-hippocampus CA1"
"376","MGI:101896","spinal cord","Yes",20,"MGI:101896-spinal cord"
"377","MGI:101896","spinal cord","Yes",22,"MGI:101896-spinal cord"
"378","MGI:101896","telencephalon","Yes",23,"MGI:101896-telencephalon"
"379","MGI:101896","telencephalon","Yes",24,"MGI:101896-telencephalon"
"380","MGI:101898","lens pit","No",17,"MGI:101898-lens pit"
"381","MGI:101900","lung","Yes",23,"MGI:101900-lung"
"382","MGI:101900","lung","Yes",25,"MGI:101900-lung"
"383","MGI:101914","cerebral cortex","Yes",21,"MGI:101914-cerebral cortex"
"384","MGI:101914","cerebral cortex","Yes",22,"MGI:101914-cerebral cortex"
"385","MGI:101914","cerebral cortex","Yes",23,"MGI:101914-cerebral cortex"
"386","MGI:101914","cerebral cortex","Ambiguous_NotSpecified_Contradictory",24,"MGI:101914-cerebral cortex"
"387","MGI:101914","cerebral cortex","Yes",26,"MGI:101914-cerebral cortex"
"388","MGI:101914","cerebral cortex intermediate zone","Yes",25,"MGI:101914-cerebral cortex intermediate zone"
"389","MGI:101914","cerebral cortex mantle layer","Yes",24,"MGI:101914-cerebral cortex mantle layer"
"390","MGI:101914","cerebral cortex marginal layer","Yes",22,"MGI:101914-cerebral cortex marginal layer"
"391","MGI:101914","cerebral cortex marginal layer","Ambiguous_NotSpecified_Contradictory",23,"MGI:101914-cerebral cortex marginal layer"
"392","MGI:101914","cerebral cortex marginal layer","Yes",24,"MGI:101914-cerebral cortex marginal layer"
"393","MGI:101914","cerebral cortex marginal zone","Yes",25,"MGI:101914-cerebral cortex marginal zone"
"394","MGI:101914","cerebral cortex marginal zone","Yes",26,"MGI:101914-cerebral cortex marginal zone"
"395","MGI:101914","cerebral cortex ventricular zone","Yes",26,"MGI:101914-cerebral cortex ventricular zone"
"396","MGI:101914","cortical plate","Yes",24,"MGI:101914-cortical plate"
"397","MGI:101914","cortical plate","Yes",25,"MGI:101914-cortical plate"
"398","MGI:101914","cortical plate","Yes",26,"MGI:101914-cortical plate"
"399","MGI:101914","cortical preplate","Yes",20,"MGI:101914-cortical preplate"
"400","MGI:101914","cortical subplate","Yes",23,"MGI:101914-cortical subplate"
"401","MGI:101914","cortical subplate","Yes",25,"MGI:101914-cortical subplate"
"402","MGI:101914","cortical subplate","Yes",26,"MGI:101914-cortical subplate"
"403","MGI:101914","hippocampus","Yes",25,"MGI:101914-hippocampus"
"404","MGI:101914","inner ear","Yes",23,"MGI:101914-inner ear"
"405","MGI:101914","inner ear vestibular component","Yes",24,"MGI:101914-inner ear vestibular component"
"406","MGI:101914","inner ear vestibular component","Yes",25,"MGI:101914-inner ear vestibular component"
"407","MGI:101914","neocortex","Yes",26,"MGI:101914-neocortex"
"408","MGI:101914","prethalamus","No",22,"MGI:101914-prethalamus"
"409","MGI:101914","prethalamus","Yes",24,"MGI:101914-prethalamus"
"410","MGI:101914","prethalamus","Yes",26,"MGI:101914-prethalamus"
"411","MGI:101914","retina inner nuclear layer","Yes",26,"MGI:101914-retina inner nuclear layer"
"412","MGI:101914","telencephalon","Ambiguous_NotSpecified_Contradictory",19,"MGI:101914-telencephalon"
"413","MGI:101914","telencephalon","Yes",20,"MGI:101914-telencephalon"
"414","MGI:101914","telencephalon","Yes",22,"MGI:101914-telencephalon"
"415","MGI:101914","utricle","Ambiguous_NotSpecified_Contradictory",24,"MGI:101914-utricle"
"416","MGI:101914","utricle epithelium","Yes",26,"MGI:101914-utricle epithelium"
"417","MGI:101914","vestibular ganglion","Ambiguous_NotSpecified_Contradictory",24,"MGI:101914-vestibular ganglion"
"418","MGI:101916","cerebral cortex","Yes",24,"MGI:101916-cerebral cortex"
"419","MGI:101916","colon","Yes",26,"MGI:101916-colon"
"420","MGI:101916","dorsal root ganglion","No",17,"MGI:101916-dorsal root ganglion"
"421","MGI:101916","dorsal root ganglion","Ambiguous_NotSpecified_Contradictory",19,"MGI:101916-dorsal root ganglion"
"422","MGI:101916","dorsal root ganglion","Yes",20,"MGI:101916-dorsal root ganglion"
"423","MGI:101916","dorsal root ganglion","Yes",26,"MGI:101916-dorsal root ganglion"
"424","MGI:101916","enteric nervous system","No",17,"MGI:101916-enteric nervous system"
"425","MGI:101916","enteric nervous system","Yes",24,"MGI:101916-enteric nervous system"
"426","MGI:101916","enteric nervous system","Yes",26,"MGI:101916-enteric nervous system"
"427","MGI:101916","future spinal cord","Yes",19,"MGI:101916-future spinal cord"
"428","MGI:101916","ganglionic eminence","Yes",24,"MGI:101916-ganglionic eminence"
"429","MGI:101916","hindgut","Yes",23,"MGI:101916-hindgut"
"430","MGI:101916","ileum","Yes",26,"MGI:101916-ileum"
"431","MGI:101916","intestine","Yes",23,"MGI:101916-intestine"
"432","MGI:101916","optic chiasma","Yes",23,"MGI:101916-optic chiasma"
"433","MGI:101916","superior cervical ganglion","Yes",21,"MGI:101916-superior cervical ganglion"
"434","MGI:101916","superior cervical ganglion","Yes",26,"MGI:101916-superior cervical ganglion"
"435","MGI:101916","sympathetic ganglion","Yes",26,"MGI:101916-sympathetic ganglion"
"436","MGI:101916","sympathetic nervous system","No",17,"MGI:101916-sympathetic nervous system"
"437","MGI:101922","brain","Ambiguous_NotSpecified_Contradictory",26,"MGI:101922-brain"
"438","MGI:101922","cerebellum","Yes",25,"MGI:101922-cerebellum"
"439","MGI:101922","cerebellum","Yes",26,"MGI:101922-cerebellum"
"440","MGI:101922","embryo","Yes",17,"MGI:101922-embryo"
"441","MGI:101922","embryo","Yes",19,"MGI:101922-embryo"
"442","MGI:101922","embryo","Yes",21,"MGI:101922-embryo"
"443","MGI:101922","lower jaw molar mesenchyme","Yes",21,"MGI:101922-lower jaw molar mesenchyme"
"444","MGI:101922","mammary mesenchyme","No",23,"MGI:101922-mammary mesenchyme"
"445","MGI:101922","organ of Corti","Yes",25,"MGI:101922-organ of Corti"
"446","MGI:101922","organ of Corti","Yes",26,"MGI:101922-organ of Corti"
"447","MGI:101922","telencephalon","No",22,"MGI:101922-telencephalon"
"448","MGI:101922","trunk sclerotome","Yes",19,"MGI:101922-trunk sclerotome"
"449","MGI:101924","lung","Yes",26,"MGI:101924-lung"
"450","MGI:101926","1st branchial arch","Ambiguous_NotSpecified_Contradictory",15,"MGI:101926-1st branchial arch"
"451","MGI:101926","1st branchial arch","Yes",17,"MGI:101926-1st branchial arch"
"452","MGI:101926","1st branchial arch mandibular component","Yes",17,"MGI:101926-1st branchial arch mandibular component"
"453","MGI:101926","1st branchial arch mandibular component mesenchyme","Yes",17,"MGI:101926-1st branchial arch mandibular component mesenchyme"
"454","MGI:101926","2nd branchial arch","Ambiguous_NotSpecified_Contradictory",15,"MGI:101926-2nd branchial arch"
"455","MGI:101926","2nd branchial arch","Yes",17,"MGI:101926-2nd branchial arch"
"456","MGI:101926","brain","Yes",20,"MGI:101926-brain"
"457","MGI:101926","brain","Yes",22,"MGI:101926-brain"
"458","MGI:101926","branchial arch","Yes",15,"MGI:101926-branchial arch"
"459","MGI:101926","branchial arch","Yes",17,"MGI:101926-branchial arch"
"460","MGI:101926","cerebral cortex intermediate zone","Yes",22,"MGI:101926-cerebral cortex intermediate zone"
"461","MGI:101926","embryo ectoderm","Yes",13,"MGI:101926-embryo ectoderm"
"462","MGI:101926","endolymphatic appendage","Yes",17,"MGI:101926-endolymphatic appendage"
"463","MGI:101926","endolymphatic duct","Yes",21,"MGI:101926-endolymphatic duct"
"464","MGI:101926","forelimb bud","Ambiguous_NotSpecified_Contradictory",15,"MGI:101926-forelimb bud"
"465","MGI:101926","frontal bone primordium","No",20,"MGI:101926-frontal bone primordium"
"466","MGI:101926","frontal bone primordium","No",22,"MGI:101926-frontal bone primordium"
"467","MGI:101926","future forebrain","Yes",15,"MGI:101926-future forebrain"
"468","MGI:101926","future prosencephalon","Yes",13,"MGI:101926-future prosencephalon"
"469","MGI:101926","ganglionic eminence","No",20,"MGI:101926-ganglionic eminence"
"470","MGI:101926","ganglionic eminence","No",22,"MGI:101926-ganglionic eminence"
"471","MGI:101926","head mesenchyme","Yes",19,"MGI:101926-head mesenchyme"
"472","MGI:101926","hindlimb bud","Yes",18,"MGI:101926-hindlimb bud"
"473","MGI:101926","humerus cartilage condensation","Ambiguous_NotSpecified_Contradictory",22,"MGI:101926-humerus cartilage condensation"
"474","MGI:101926","inner ear","Yes",19,"MGI:101926-inner ear"
"475","MGI:101926","inner ear","Yes",20,"MGI:101926-inner ear"
"476","MGI:101926","inner ear epithelium","Yes",17,"MGI:101926-inner ear epithelium"
"477","MGI:101926","lower jaw molar epithelium","Yes",21,"MGI:101926-lower jaw molar epithelium"
"478","MGI:101926","lower jaw molar mesenchyme","No",21,"MGI:101926-lower jaw molar mesenchyme"
"479","MGI:101926","medial ganglionic eminence","Yes",22,"MGI:101926-medial ganglionic eminence"
"480","MGI:101926","otic placode","No",12,"MGI:101926-otic placode"
"481","MGI:101926","otic placode","Yes",13,"MGI:101926-otic placode"
"482","MGI:101926","otocyst","Ambiguous_NotSpecified_Contradictory",15,"MGI:101926-otocyst"
"483","MGI:101926","otocyst","Yes",17,"MGI:101926-otocyst"
"484","MGI:101926","otocyst epithelium","Yes",15,"MGI:101926-otocyst epithelium"
"485","MGI:101926","otocyst epithelium","Yes",17,"MGI:101926-otocyst epithelium"
"486","MGI:101926","palatal shelf mesenchyme","Yes",21,"MGI:101926-palatal shelf mesenchyme"
"487","MGI:101926","semicircular canal","Yes",19,"MGI:101926-semicircular canal"
"488","MGI:101926","semicircular canal","Yes",21,"MGI:101926-semicircular canal"
"489","MGI:101926","telencephalon","Yes",19,"MGI:101926-telencephalon"
"490","MGI:101926","telencephalon","Yes",20,"MGI:101926-telencephalon"
"491","MGI:101926","telencephalon","Yes",22,"MGI:101926-telencephalon"
"492","MGI:101926","telencephalon","Yes",24,"MGI:101926-telencephalon"
"493","MGI:101926","telencephalon mantle layer","Yes",20,"MGI:101926-telencephalon mantle layer"
"494","MGI:101926","telencephalon ventricular layer","Yes",23,"MGI:101926-telencephalon ventricular layer"
"495","MGI:101926","upper jaw molar epithelium","Yes",21,"MGI:101926-upper jaw molar epithelium"
"496","MGI:101926","upper jaw molar mesenchyme","No",21,"MGI:101926-upper jaw molar mesenchyme"
"497","MGI:101927","1st branchial arch","No",15,"MGI:101927-1st branchial arch"
"498","MGI:101927","1st branchial arch","Yes",17,"MGI:101927-1st branchial arch"
"499","MGI:101927","1st branchial arch mandibular component mesenchyme","Yes",17,"MGI:101927-1st branchial arch mandibular component mesenchyme"
"500","MGI:101927","2nd branchial arch","No",15,"MGI:101927-2nd branchial arch"
"501","MGI:101927","2nd branchial arch","Yes",17,"MGI:101927-2nd branchial arch"
"502","MGI:101927","branchial arch","Ambiguous_NotSpecified_Contradictory",15,"MGI:101927-branchial arch"
"503","MGI:101927","cerebral cortex intermediate zone","Yes",22,"MGI:101927-cerebral cortex intermediate zone"
"504","MGI:101927","ganglionic eminence","No",20,"MGI:101927-ganglionic eminence"
"505","MGI:101927","ganglionic eminence","No",22,"MGI:101927-ganglionic eminence"
"506","MGI:101927","hindlimb bud","Yes",18,"MGI:101927-hindlimb bud"
"507","MGI:101927","telencephalon","Yes",19,"MGI:101927-telencephalon"
"508","MGI:101927","telencephalon","Yes",20,"MGI:101927-telencephalon"
"509","MGI:101927","telencephalon","Yes",22,"MGI:101927-telencephalon"
"510","MGI:101927","telencephalon","Yes",24,"MGI:101927-telencephalon"
"511","MGI:101927","telencephalon mantle layer","Yes",20,"MGI:101927-telencephalon mantle layer"
"512","MGI:101931","retina","Yes",22,"MGI:101931-retina"
"513","MGI:101934","embryo","No",13,"MGI:101934-embryo"
"514","MGI:101934","embryo","Ambiguous_NotSpecified_Contradictory",15,"MGI:101934-embryo"
"515","MGI:101934","liver","Yes",24,"MGI:101934-liver"
"516","MGI:101934","liver","Yes",26,"MGI:101934-liver"
"517","MGI:101938","primary oocyte","Yes",25,"MGI:101938-primary oocyte"
"518","MGI:101941","embryo","Yes",21,"MGI:101941-embryo"
"519","MGI:101941","embryo","Yes",22,"MGI:101941-embryo"
"520","MGI:101941","embryo","Yes",24,"MGI:101941-embryo"
"521","MGI:101941","inner cell mass","Ambiguous_NotSpecified_Contradictory",4,"MGI:101941-inner cell mass"
"522","MGI:101941","neural retinal epithelium","Yes",22,"MGI:101941-neural retinal epithelium"
"523","MGI:101941","retina outer nuclear layer","Yes",25,"MGI:101941-retina outer nuclear layer"
"524","MGI:101948","3rd branchial pouch","Yes",19,"MGI:101948-3rd branchial pouch"
"525","MGI:101948","bladder","Yes",26,"MGI:101948-bladder"
"526","MGI:101948","metanephros","Yes",23,"MGI:101948-metanephros"
"527","MGI:101948","metanephros","Yes",26,"MGI:101948-metanephros"
"528","MGI:101948","outflow tract","Yes",15,"MGI:101948-outflow tract"
"529","MGI:101948","primitive collecting duct","Yes",20,"MGI:101948-primitive collecting duct"
"530","MGI:101948","tail","Yes",19,"MGI:101948-tail"
"531","MGI:101948","trunk dermomyotome","Ambiguous_NotSpecified_Contradictory",15,"MGI:101948-trunk dermomyotome"
"532","MGI:101948","trunk somite","Yes",19,"MGI:101948-trunk somite"
"533","MGI:101948","ureter","Yes",20,"MGI:101948-ureter"
"534","MGI:101948","ureter","Yes",21,"MGI:101948-ureter"
"535","MGI:101948","ureter","Yes",22,"MGI:101948-ureter"
"536","MGI:101948","ureteric bud","Yes",18,"MGI:101948-ureteric bud"
"537","MGI:101948","ureteric bud","Ambiguous_NotSpecified_Contradictory",19,"MGI:101948-ureteric bud"
"538","MGI:101948","ureteric tip","Yes",19,"MGI:101948-ureteric tip"
"539","MGI:101948","ureteric tip","Ambiguous_NotSpecified_Contradictory",20,"MGI:101948-ureteric tip"
"540","MGI:101948","ureteric tip","Yes",22,"MGI:101948-ureteric tip"
"541","MGI:101948","ureteric tip","Yes",23,"MGI:101948-ureteric tip"
"542","MGI:101948","ureteric tip","Yes",26,"MGI:101948-ureteric tip"
"543","MGI:102462","brain","Yes",26,"MGI:102462-brain"
"544","MGI:102462","heart","Yes",26,"MGI:102462-heart"
"545","MGI:102462","liver","Yes",26,"MGI:102462-liver"
"546","MGI:102462","lung","Yes",26,"MGI:102462-lung"
"547","MGI:102462","metanephros","Yes",26,"MGI:102462-metanephros"
"548","MGI:102469","atrioventricular canal","Yes",15,"MGI:102469-atrioventricular canal"
"549","MGI:102469","cardinal vein","No",19,"MGI:102469-cardinal vein"
"550","MGI:102469","endocardial cushion","Yes",19,"MGI:102469-endocardial cushion"
"551","MGI:102469","heart","Yes",15,"MGI:102469-heart"
"552","MGI:102469","heart","No",17,"MGI:102469-heart"
"553","MGI:102469","lymphatic system","No",19,"MGI:102469-lymphatic system"
"554","MGI:102492","embryo","Yes",11,"MGI:102492-embryo"
"555","MGI:102497","embryo","Yes",11,"MGI:102497-embryo"
"556","MGI:102502","embryo","Yes",11,"MGI:102502-embryo"
"557","MGI:102503","embryo","Yes",9,"MGI:102503-embryo"
"558","MGI:102504","brown fat","Yes",24,"MGI:102504-brown fat"
"559","MGI:102504","brown fat","Yes",25,"MGI:102504-brown fat"
"560","MGI:102504","brown fat","Yes",26,"MGI:102504-brown fat"
"561","MGI:102504","embryo","Yes",9,"MGI:102504-embryo"
"562","MGI:102504","embryo","Ambiguous_NotSpecified_Contradictory",19,"MGI:102504-embryo"
"563","MGI:102504","limb","Yes",26,"MGI:102504-limb"
"564","MGI:102519","heart","Yes",12,"MGI:102519-heart"
"565","MGI:102519","neural tube","Yes",12,"MGI:102519-neural tube"
"566","MGI:102522","macula of vestibular component","Yes",24,"MGI:102522-macula of vestibular component"
"567","MGI:102523","organ of Corti","Yes",26,"MGI:102523-organ of Corti"
