"","MGI.ID","MP.ID","MP.Term","mp.description","EMAPA.ID","EMAPA.Term","Gene.Anatomy","mp.ancestors","TS28.mutant.expression.detected","TS28.wt.expression.detected","Mutant.WT.Expression"
"633","MGI:88381","MP:0001722","pale yolk sac","embryo phenotype","EMAPA:16085","yolk sac","MGI:88381-yolk sac","MP:0005380","Yes","Yes","Yes-Yes"
"634","MGI:104757","MP:0004784","abnormal anterior cardinal vein morphology","cardiovascular system phenotype","EMAPA:16241","anterior cardinal vein","MGI:104757-anterior cardinal vein","MP:0005385","Yes","Yes","Yes-Yes"
"635","MGI:101791","MP:0004100","abnormal spinal cord interneuron morphology","nervous system phenotype","EMAPA:17577","spinal cord","MGI:101791-spinal cord","MP:0003631","Yes","Yes","Yes-Yes"
"636","MGI:101791","MP:0001944","abnormal pancreas morphology","endocrine/exocrine gland phenotype","EMAPA:17503","pancreas","MGI:101791-pancreas","MP:0005379","Yes","Yes","Yes-Yes"
"637","MGI:101791","MP:0002884","abnormal pharyngeal arch morphology","embryo phenotype","EMAPA:16117","branchial arch","MGI:101791-branchial arch","MP:0005380","Yes","Yes","Yes-Yes"
"638","MGI:101791","MP:0002884","abnormal pharyngeal arch morphology","craniofacial phenotype","EMAPA:16117","branchial arch","MGI:101791-branchial arch","MP:0005382","Yes","Yes","Yes-Yes"
"639","MGI:101791","MP:0009146","abnormal pancreatic acinar cell morphology","endocrine/exocrine gland phenotype","EMAPA:17503","pancreas","MGI:101791-pancreas","MP:0005379","Yes","Yes","Yes-Yes"
"640","MGI:101791","MP:0009146","abnormal pancreatic acinar cell morphology","digestive/alimentary phenotype","EMAPA:17503","pancreas","MGI:101791-pancreas","MP:0005381","Yes","Yes","Yes-Yes"
"641","MGI:96432","MP:0001175","abnormal lung morphology","respiratory system phenotype","EMAPA:16728","lung","MGI:96432-lung","MP:0005388","Yes","Yes","Yes-Yes"
"642","MGI:95556","MP:0000157","abnormal sternum morphology","skeleton phenotype","EMAPA:18344","sternum","MGI:95556-sternum","MP:0005390","Yes","Yes","Yes-Yes"
"643","MGI:87909","MP:0000272","abnormal aorta morphology","cardiovascular system phenotype","EMAPA:18601","aorta","MGI:87909-aorta","MP:0005385","Yes","Yes","Yes-Yes"
"644","MGI:99602","MP:0002109","abnormal limb morphology","limbs/digits/tail phenotype","EMAPA:16405","limb","MGI:99602-limb","MP:0005371","Yes","Yes","Yes-Yes"
"645","MGI:106091","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:106091-liver","MP:0005370","Yes","Yes","Yes-Yes"
"646","MGI:106091","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:106091-liver","MP:0005370","Yes","Yes","Yes-Yes"
"647","MGI:95663","MP:0000026","abnormal inner ear morphology","hearing/vestibular/ear phenotype","EMAPA:16194","inner ear","MGI:95663-inner ear","MP:0005377","Yes","Yes","Yes-Yes"
"648","MGI:95663","MP:0004310","small otic vesicle","hearing/vestibular/ear phenotype","EMAPA:16669","otocyst","MGI:95663-otocyst","MP:0005377","Yes","Yes","Yes-Yes"
"649","MGI:95663","MP:0004369","absent utricle","hearing/vestibular/ear phenotype","EMAPA:17293","utricle","MGI:95663-utricle","MP:0005377","Yes","Yes","Yes-Yes"
"650","MGI:95663","MP:0006287","inner ear cysts","hearing/vestibular/ear phenotype","EMAPA:16194","inner ear","MGI:95663-inner ear","MP:0005377","Yes","Yes","Yes-Yes"
"651","MGI:1306784","MP:0002192","hydrops fetalis","homeostasis/metabolism phenotype","EMAPA:16039","embryo","MGI:1306784-embryo","MP:0005376","Yes","Yes","Yes-Yes"
"652","MGI:1339758","MP:0000547","short limbs","limbs/digits/tail phenotype","EMAPA:16405","limb","MGI:1339758-limb","MP:0005371","Yes","Yes","Yes-Yes"
"653","MGI:1339758","MP:0002109","abnormal limb morphology","limbs/digits/tail phenotype","EMAPA:16405","limb","MGI:1339758-limb","MP:0005371","Yes","Yes","Yes-Yes"
"654","MGI:1194883","MP:0008515","thin retinal outer nuclear layer","vision/eye phenotype","EMAPA:19157","retina outer nuclear layer","MGI:1194883-retina outer nuclear layer","MP:0005391","Yes","Yes","Yes-Yes"
"655","MGI:1194883","MP:0008518","retinal outer nuclear layer degeneration","vision/eye phenotype","EMAPA:19157","retina outer nuclear layer","MGI:1194883-retina outer nuclear layer","MP:0005391","Yes","Yes","Yes-Yes"
"656","MGI:88354","MP:0005028","abnormal trophectoderm morphology","embryo phenotype","EMAPA:16046","trophectoderm","MGI:88354-trophectoderm","MP:0005380","Yes","Yes","Yes-Yes"
"657","MGI:96067","MP:0000914","exencephaly","nervous system phenotype","EMAPA:16894","brain","MGI:96067-brain","MP:0003631","Yes","Yes","Yes-Yes"
"658","MGI:1298387","MP:0004486","decreased response of heart to induced stress","homeostasis/metabolism phenotype","EMAPA:16105","heart","MGI:1298387-heart","MP:0005376","Yes","Yes","Yes-Yes"
"659","MGI:1298387","MP:0004486","decreased response of heart to induced stress","cardiovascular system phenotype","EMAPA:16105","heart","MGI:1298387-heart","MP:0005385","Yes","Yes","Yes-Yes"
"660","MGI:96067","MP:0000774","decreased brain size","nervous system phenotype","EMAPA:16894","brain","MGI:96067-brain","MP:0003631","Yes","Yes","Yes-Yes"
"661","MGI:107231","MP:0004860","dilated kidney collecting duct","renal/urinary system phenotype","EMAPA:28407","collecting duct","MGI:107231-collecting duct","MP:0005367","No","Yes","No-Yes"
"662","MGI:1351315","MP:0001698","decreased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:1351315-embryo","MP:0005378","No","Yes","No-Yes"
"663","MGI:1351315","MP:0001698","decreased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:1351315-embryo","MP:0005380","No","Yes","No-Yes"
"664","MGI:104556","MP:0010300","increased skin tumor incidence","neoplasm","EMAPA:17525","skin","MGI:104556-skin","MP:0002006","Yes","Yes","Yes-Yes"
"665","MGI:104556","MP:0010300","increased skin tumor incidence","integument phenotype","EMAPA:17525","skin","MGI:104556-skin","MP:0010771","Yes","Yes","Yes-Yes"
"666","MGI:88276","MP:0000379","decreased hair follicle number","integument phenotype","EMAPA:18771","hair follicle","MGI:88276-hair follicle","MP:0010771","Yes","Yes","Yes-Yes"
"667","MGI:88276","MP:0000378","absent hair follicles","integument phenotype","EMAPA:18771","hair follicle","MGI:88276-hair follicle","MP:0010771","Yes","Yes","Yes-Yes"
"668","MGI:88276","MP:0011195","increased hair follicle apoptosis","cellular phenotype","EMAPA:18771","hair follicle","MGI:88276-hair follicle","MP:0005384","Yes","Yes","Yes-Yes"
"669","MGI:88276","MP:0011195","increased hair follicle apoptosis","integument phenotype","EMAPA:18771","hair follicle","MGI:88276-hair follicle","MP:0010771","Yes","Yes","Yes-Yes"
"670","MGI:1931256","MP:0011186","abnormal visceral endoderm morphology","embryo phenotype","EMAPA:16058","extraembryonic visceral endoderm","MGI:1931256-extraembryonic visceral endoderm","MP:0005380","Yes","Yes","Yes-Yes"
"671","MGI:107231","MP:0001258","decreased body length","growth/size/body region phenotype","EMAPA:25765","mouse","MGI:107231-mouse","MP:0005378","Yes","Yes","Yes-Yes"
"672","MGI:107231","MP:0005631","decreased lung weight","respiratory system phenotype","EMAPA:16728","lung","MGI:107231-lung","MP:0005388","Yes","Yes","Yes-Yes"
"673","MGI:88329","MP:0000377","abnormal hair follicle morphology","integument phenotype","EMAPA:18771","hair follicle","MGI:88329-hair follicle","MP:0010771","Yes","Yes","Yes-Yes"
"674","MGI:1933388","MP:0008528","polycystic kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:1933388-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"675","MGI:2443963","MP:0002152","abnormal brain morphology","nervous system phenotype","EMAPA:16894","brain","MGI:2443963-brain","MP:0003631","Yes","Yes","Yes-Yes"
"676","MGI:2443963","MP:0004101","abnormal brain interneuron morphology","nervous system phenotype","EMAPA:16894","brain","MGI:2443963-brain","MP:0003631","Yes","Yes","Yes-Yes"
"677","MGI:1933331","MP:0001190","reddish skin","integument phenotype","EMAPA:17525","skin","MGI:1933331-skin","MP:0010771","Yes","Yes","Yes-Yes"
"678","MGI:1195272","MP:0004381","abnormal hair follicle melanocyte morphology","pigmentation phenotype","EMAPA:18771","hair follicle","MGI:1195272-hair follicle","MP:0001186","Yes","Yes","Yes-Yes"
"679","MGI:1195272","MP:0004381","abnormal hair follicle melanocyte morphology","integument phenotype","EMAPA:18771","hair follicle","MGI:1195272-hair follicle","MP:0010771","Yes","Yes","Yes-Yes"
"680","MGI:104564","MP:0001325","abnormal retina morphology","vision/eye phenotype","EMAPA:17168","retina","MGI:104564-retina","MP:0005391","Yes","Yes","Yes-Yes"
"681","MGI:96573","MP:0005215","abnormal pancreatic islet morphology","endocrine/exocrine gland phenotype","EMAPA:32927","islets of Langerhans","MGI:96573-islets of Langerhans","MP:0005379","Yes","Yes","Yes-Yes"
"682","MGI:96573","MP:0009254","disorganized pancreatic islets","endocrine/exocrine gland phenotype","EMAPA:32927","islets of Langerhans","MGI:96573-islets of Langerhans","MP:0005379","Yes","Yes","Yes-Yes"
"683","MGI:88180","MP:0001726","abnormal allantois morphology","embryo phenotype","EMAPA:16107","allantois","MGI:88180-allantois","MP:0005380","Yes","Yes","Yes-Yes"
"684","MGI:88180","MP:0002836","abnormal chorion morphology","embryo phenotype","EMAPA:16112","chorion","MGI:88180-chorion","MP:0005380","Yes","Yes","Yes-Yes"
"685","MGI:88180","MP:0004559","small allantois","embryo phenotype","EMAPA:16107","allantois","MGI:88180-allantois","MP:0005380","Yes","Yes","Yes-Yes"
"686","MGI:1343498","MP:0000377","abnormal hair follicle morphology","integument phenotype","EMAPA:18771","hair follicle","MGI:1343498-hair follicle","MP:0010771","Yes","Yes","Yes-Yes"
"687","MGI:104565","MP:0000042","abnormal organ of Corti morphology","hearing/vestibular/ear phenotype","EMAPA:19061","organ of Corti","MGI:104565-organ of Corti","MP:0005377","Yes","Yes","Yes-Yes"
"688","MGI:88468","MP:0005503","abnormal tendon morphology","muscle phenotype","EMAPA:35854","tendon","MGI:88468-tendon","MP:0005369","Yes","Yes","Yes-Yes"
"689","MGI:88468","MP:0005503","abnormal tendon morphology","skeleton phenotype","EMAPA:35854","tendon","MGI:88468-tendon","MP:0005390","Yes","Yes","Yes-Yes"
"690","MGI:101764","MP:0004077","abnormal striatum morphology","nervous system phenotype","EMAPA:17549","corpus striatum","MGI:101764-corpus striatum","MP:0003631","Yes","Yes","Yes-Yes"
"691","MGI:1933331","MP:0001196","shiny skin","integument phenotype","EMAPA:17525","skin","MGI:1933331-skin","MP:0010771","Yes","Yes","Yes-Yes"
"692","MGI:1933331","MP:0001199","thin skin","integument phenotype","EMAPA:17525","skin","MGI:1933331-skin","MP:0010771","Yes","Yes","Yes-Yes"
"693","MGI:101941","MP:0008515","thin retinal outer nuclear layer","vision/eye phenotype","EMAPA:19157","retina outer nuclear layer","MGI:101941-retina outer nuclear layer","MP:0005391","Yes","No","Yes-No"
"694","MGI:1889008","MP:0000914","exencephaly","nervous system phenotype","EMAPA:16894","brain","MGI:1889008-brain","MP:0003631","Yes","Yes","Yes-Yes"
"695","MGI:87964","MP:0002136","abnormal kidney physiology","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:87964-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"696","MGI:87964","MP:0002833","increased heart weight","cardiovascular system phenotype","EMAPA:16105","heart","MGI:87964-heart","MP:0005385","Yes","Yes","Yes-Yes"
"697","MGI:87964","MP:0005608","cardiac interstitial fibrosis","cardiovascular system phenotype","EMAPA:16105","heart","MGI:87964-heart","MP:0005385","Yes","Yes","Yes-Yes"
"698","MGI:87964","MP:0003141","cardiac fibrosis","cardiovascular system phenotype","EMAPA:16105","heart","MGI:87964-heart","MP:0005385","Yes","Yes","Yes-Yes"
"699","MGI:87964","MP:0003985","renal fibrosis","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:87964-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"700","MGI:88096","MP:0002840","abnormal lens fiber morphology","vision/eye phenotype","EMAPA:17841","lens fiber","MGI:88096-lens fiber","MP:0005391","No","Yes","No-Yes"
"701","MGI:2685134","MP:0001146","abnormal testis morphology","endocrine/exocrine gland phenotype","EMAPA:17972","testis","MGI:2685134-testis","MP:0005379","Yes","Yes","Yes-Yes"
"702","MGI:2685134","MP:0001146","abnormal testis morphology","reproductive system phenotype","EMAPA:17972","testis","MGI:2685134-testis","MP:0005389","Yes","Yes","Yes-Yes"
"703","MGI:2685134","MP:0001147","small testis","endocrine/exocrine gland phenotype","EMAPA:17972","testis","MGI:2685134-testis","MP:0005379","Yes","Yes","Yes-Yes"
"704","MGI:2685134","MP:0001147","small testis","reproductive system phenotype","EMAPA:17972","testis","MGI:2685134-testis","MP:0005389","Yes","Yes","Yes-Yes"
"705","MGI:102720","MP:0002152","abnormal brain morphology","nervous system phenotype","EMAPA:16894","brain","MGI:102720-brain","MP:0003631","Yes","Yes","Yes-Yes"
"706","MGI:1915363","MP:0001698","decreased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:1915363-embryo","MP:0005378","No","Yes","No-Yes"
"707","MGI:1915363","MP:0001698","decreased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:1915363-embryo","MP:0005380","No","Yes","No-Yes"
"708","MGI:95566","MP:0000297","abnormal atrioventricular cushion morphology","cardiovascular system phenotype","EMAPA:16696","endocardial cushion","MGI:95566-endocardial cushion","MP:0005385","Yes","Yes","Yes-Yes"
"709","MGI:94885","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","EMAPA:16105","heart","MGI:94885-heart","MP:0005385","Yes","Yes","Yes-Yes"
"710","MGI:2176159","MP:0001147","small testis","endocrine/exocrine gland phenotype","EMAPA:17972","testis","MGI:2176159-testis","MP:0005379","Yes","Yes","Yes-Yes"
"711","MGI:2176159","MP:0001147","small testis","reproductive system phenotype","EMAPA:17972","testis","MGI:2176159-testis","MP:0005389","Yes","Yes","Yes-Yes"
"712","MGI:95294","MP:0001216","abnormal epidermal layer morphology","integument phenotype","EMAPA:17528","epidermis","MGI:95294-epidermis","MP:0010771","Yes","Yes","Yes-Yes"
"713","MGI:1921367","MP:0004957","abnormal blastocyst morphology","embryo phenotype","EMAPA:36035","blastocyst","MGI:1921367-blastocyst","MP:0005380","Yes","Yes","Yes-Yes"
"714","MGI:1347464","MP:0012559","decreased forebrain volume","nervous system phenotype","EMAPA:16895","forebrain","MGI:1347464-forebrain","MP:0003631","Yes","Yes","Yes-Yes"
"715","MGI:1926923","MP:0002628","hepatic steatosis","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1926923-liver","MP:0005370","No","Yes","No-Yes"
"716","MGI:1921405","MP:0001175","abnormal lung morphology","respiratory system phenotype","EMAPA:16728","lung","MGI:1921405-lung","MP:0005388","No","Yes","No-Yes"
"717","MGI:1921405","MP:0003641","small lung","respiratory system phenotype","EMAPA:16728","lung","MGI:1921405-lung","MP:0005388","No","Yes","No-Yes"
"718","MGI:1921405","MP:0010887","pale lung","respiratory system phenotype","EMAPA:16728","lung","MGI:1921405-lung","MP:0005388","No","Yes","No-Yes"
"719","MGI:88467","MP:0000559","abnormal femur morphology","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:88467-femur","MP:0005371","Yes","Yes","Yes-Yes"
"720","MGI:88467","MP:0000559","abnormal femur morphology","skeleton phenotype","EMAPA:19143","femur","MGI:88467-femur","MP:0005390","Yes","Yes","Yes-Yes"
"721","MGI:88467","MP:0003109","short femur","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:88467-femur","MP:0005371","Yes","Yes","Yes-Yes"
"722","MGI:88467","MP:0003109","short femur","skeleton phenotype","EMAPA:19143","femur","MGI:88467-femur","MP:0005390","Yes","Yes","Yes-Yes"
"723","MGI:88467","MP:0008152","decreased diameter of femur","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:88467-femur","MP:0005371","Yes","Yes","Yes-Yes"
"724","MGI:88467","MP:0008152","decreased diameter of femur","skeleton phenotype","EMAPA:19143","femur","MGI:88467-femur","MP:0005390","Yes","Yes","Yes-Yes"
"725","MGI:2148922","MP:0001698","decreased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:2148922-embryo","MP:0005378","No","Yes","No-Yes"
"726","MGI:2148922","MP:0001698","decreased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:2148922-embryo","MP:0005380","No","Yes","No-Yes"
"727","MGI:96174","MP:0000933","abnormal rhombomere morphology","nervous system phenotype","EMAPA:16148","future hindbrain","MGI:96174-future hindbrain","MP:0003631","Yes","Yes","Yes-Yes"
"728","MGI:96174","MP:0000933","abnormal rhombomere morphology","embryo phenotype","EMAPA:16148","future hindbrain","MGI:96174-future hindbrain","MP:0005380","Yes","Yes","Yes-Yes"
"729","MGI:1098243","MP:0001805","decreased IgG level","immune system phenotype","EMAPA:16332","blood","MGI:1098243-blood","MP:0005387","No","Yes","No-Yes"
"730","MGI:1098243","MP:0001805","decreased IgG level","hematopoietic system phenotype","EMAPA:16332","blood","MGI:1098243-blood","MP:0005397","No","Yes","No-Yes"
"731","MGI:88515","MP:0008796","increased lens fiber apoptosis","cellular phenotype","EMAPA:17841","lens fiber","MGI:88515-lens fiber","MP:0005384","Yes","Yes","Yes-Yes"
"732","MGI:88515","MP:0008796","increased lens fiber apoptosis","vision/eye phenotype","EMAPA:17841","lens fiber","MGI:88515-lens fiber","MP:0005391","Yes","Yes","Yes-Yes"
"733","MGI:95729","MP:0000823","abnormal lateral ventricle morphology","nervous system phenotype","EMAPA:16914","lateral ventricle","MGI:95729-lateral ventricle","MP:0003631","Yes","Yes","Yes-Yes"
"734","MGI:95729","MP:0002151","abnormal neural tube morphology","nervous system phenotype","EMAPA:16164","neural tube","MGI:95729-neural tube","MP:0003631","Yes","Yes","Yes-Yes"
"735","MGI:95729","MP:0002151","abnormal neural tube morphology","embryo phenotype","EMAPA:16164","neural tube","MGI:95729-neural tube","MP:0005380","Yes","Yes","Yes-Yes"
"736","MGI:95729","MP:0000556","abnormal hindlimb morphology","limbs/digits/tail phenotype","EMAPA:17458","hindlimb","MGI:95729-hindlimb","MP:0005371","Yes","Yes","Yes-Yes"
"737","MGI:95729","MP:0000930","wavy neural tube","nervous system phenotype","EMAPA:16164","neural tube","MGI:95729-neural tube","MP:0003631","Yes","Yes","Yes-Yes"
"738","MGI:95729","MP:0000930","wavy neural tube","embryo phenotype","EMAPA:16164","neural tube","MGI:95729-neural tube","MP:0005380","Yes","Yes","Yes-Yes"
"739","MGI:95729","MP:0005650","abnormal limb bud morphology","limbs/digits/tail phenotype","EMAPA:35944","limb bud","MGI:95729-limb bud","MP:0005371","Yes","Yes","Yes-Yes"
"740","MGI:95729","MP:0005650","abnormal limb bud morphology","embryo phenotype","EMAPA:35944","limb bud","MGI:95729-limb bud","MP:0005380","Yes","Yes","Yes-Yes"
"741","MGI:2177632","MP:0001860","liver inflammation","liver/biliary system phenotype","EMAPA:16846","liver","MGI:2177632-liver","MP:0005370","Yes","Yes","Yes-Yes"
"742","MGI:2177632","MP:0001860","liver inflammation","immune system phenotype","EMAPA:16846","liver","MGI:2177632-liver","MP:0005387","Yes","Yes","Yes-Yes"
"743","MGI:105057","MP:0003231","abnormal placenta vasculature","embryo phenotype","EMAPA:32743","blood vessel","MGI:105057-blood vessel","MP:0005380","Yes","Yes","Yes-Yes"
"744","MGI:105057","MP:0003231","abnormal placenta vasculature","cardiovascular system phenotype","EMAPA:32743","blood vessel","MGI:105057-blood vessel","MP:0005385","Yes","Yes","Yes-Yes"
"745","MGI:3505689","MP:0001216","abnormal epidermal layer morphology","integument phenotype","EMAPA:17528","epidermis","MGI:3505689-epidermis","MP:0010771","Yes","Yes","Yes-Yes"
"746","MGI:95697","MP:0000952","abnormal CNS glial cell morphology","nervous system phenotype","EMAPA:16470","central nervous system","MGI:95697-central nervous system","MP:0003631","No","Yes","No-Yes"
"747","MGI:109162","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:109162-liver","MP:0005370","Yes","Yes","Yes-Yes"
"748","MGI:1923993","MP:0001306","small lens","vision/eye phenotype","EMAPA:17838","lens","MGI:1923993-lens","MP:0005391","Yes","Yes","Yes-Yes"
"749","MGI:1923993","MP:0001303","abnormal lens morphology","vision/eye phenotype","EMAPA:17838","lens","MGI:1923993-lens","MP:0005391","Yes","Yes","Yes-Yes"
"750","MGI:1352467","MP:0009296","increased mammary fat pad weight","adipose tissue phenotype","EMAPA:17759","mammary gland","MGI:1352467-mammary gland","MP:0005375","Yes","Yes","Yes-Yes"
"751","MGI:1347466","MP:0002092","abnormal eye morphology","vision/eye phenotype","EMAPA:16198","eye","MGI:1347466-eye","MP:0005391","Yes","Yes","Yes-Yes"
"752","MGI:1347466","MP:0001297","microphthalmia","vision/eye phenotype","EMAPA:16198","eye","MGI:1347466-eye","MP:0005391","Yes","Yes","Yes-Yes"
"753","MGI:1347466","MP:0011962","increased cornea thickness","vision/eye phenotype","EMAPA:17161","cornea","MGI:1347466-cornea","MP:0005391","Yes","Yes","Yes-Yes"
"754","MGI:95296","MP:0001082","abnormal geniculate ganglion morphology","nervous system phenotype","EMAPA:17569","facial ganglion","MGI:95296-facial ganglion","MP:0003631","Yes","Yes","Yes-Yes"
"755","MGI:95487","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","EMAPA:16105","heart","MGI:95487-heart","MP:0005385","No","Yes","No-Yes"
"756","MGI:95561","MP:0010194","absent lymphatic vessels","immune system phenotype","EMAPA:35532","lymphatic vessel","MGI:95561-lymphatic vessel","MP:0005387","Yes","Yes","Yes-Yes"
"757","MGI:99578","MP:0012468","decreased striatum area","nervous system phenotype","EMAPA:17549","corpus striatum","MGI:99578-corpus striatum","MP:0003631","Yes","Yes","Yes-Yes"
"758","MGI:2444881","MP:0000689","abnormal spleen morphology","immune system phenotype","EMAPA:18767","spleen","MGI:2444881-spleen","MP:0005387","Yes","Yes","Yes-Yes"
"759","MGI:2444881","MP:0000689","abnormal spleen morphology","hematopoietic system phenotype","EMAPA:18767","spleen","MGI:2444881-spleen","MP:0005397","Yes","Yes","Yes-Yes"
"760","MGI:2444881","MP:0000691","enlarged spleen","immune system phenotype","EMAPA:18767","spleen","MGI:2444881-spleen","MP:0005387","Yes","Yes","Yes-Yes"
"761","MGI:2444881","MP:0000691","enlarged spleen","hematopoietic system phenotype","EMAPA:18767","spleen","MGI:2444881-spleen","MP:0005397","Yes","Yes","Yes-Yes"
"762","MGI:96389","MP:0003109","short femur","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:96389-femur","MP:0005371","Yes","Yes","Yes-Yes"
"763","MGI:96389","MP:0003109","short femur","skeleton phenotype","EMAPA:19143","femur","MGI:96389-femur","MP:0005390","Yes","Yes","Yes-Yes"
"764","MGI:88452","MP:0003109","short femur","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:88452-femur","MP:0005371","Yes","Yes","Yes-Yes"
"765","MGI:88452","MP:0003109","short femur","skeleton phenotype","EMAPA:19143","femur","MGI:88452-femur","MP:0005390","Yes","Yes","Yes-Yes"
"766","MGI:88452","MP:0004351","short humerus","limbs/digits/tail phenotype","EMAPA:19106","humerus","MGI:88452-humerus","MP:0005371","Yes","Yes","Yes-Yes"
"767","MGI:88452","MP:0004351","short humerus","skeleton phenotype","EMAPA:19106","humerus","MGI:88452-humerus","MP:0005390","Yes","Yes","Yes-Yes"
"768","MGI:88452","MP:0004355","short radius","limbs/digits/tail phenotype","EMAPA:19103","radius","MGI:88452-radius","MP:0005371","Yes","Yes","Yes-Yes"
"769","MGI:88452","MP:0004355","short radius","skeleton phenotype","EMAPA:19103","radius","MGI:88452-radius","MP:0005390","Yes","Yes","Yes-Yes"
"770","MGI:88452","MP:0004359","short ulna","limbs/digits/tail phenotype","EMAPA:19104","ulna","MGI:88452-ulna","MP:0005371","Yes","Yes","Yes-Yes"
"771","MGI:88452","MP:0004359","short ulna","skeleton phenotype","EMAPA:19104","ulna","MGI:88452-ulna","MP:0005390","Yes","Yes","Yes-Yes"
"772","MGI:88452","MP:0008736","micromelia","limbs/digits/tail phenotype","EMAPA:16405","limb","MGI:88452-limb","MP:0005371","Yes","Yes","Yes-Yes"
"773","MGI:99480","MP:0000005","increased brown adipose tissue amount","adipose tissue phenotype","EMAPA:19209","brown fat","MGI:99480-brown fat","MP:0005375","Yes","Yes","Yes-Yes"
"774","MGI:99480","MP:0002971","abnormal brown adipose tissue morphology","adipose tissue phenotype","EMAPA:19209","brown fat","MGI:99480-brown fat","MP:0005375","Yes","Yes","Yes-Yes"
"775","MGI:108554","MP:0003632","abnormal nervous system morphology","nervous system phenotype","EMAPA:16469","nervous system","MGI:108554-nervous system","MP:0003631","Yes","Yes","Yes-Yes"
"776","MGI:96172","MP:0003855","abnormal forelimb zeugopod morphology","limbs/digits/tail phenotype","EMAPA:17412","forelimb","MGI:96172-forelimb","MP:0005371","Yes","Yes","Yes-Yes"
"777","MGI:96172","MP:0003857","abnormal hindlimb zeugopod morphology","limbs/digits/tail phenotype","EMAPA:17496","lower leg","MGI:96172-lower leg","MP:0005371","Yes","Yes","Yes-Yes"
"778","MGI:1915720","MP:0001177","atelectasis","respiratory system phenotype","EMAPA:16728","lung","MGI:1915720-lung","MP:0005388","Yes","Yes","Yes-Yes"
"779","MGI:1915720","MP:0004672","short ribs","skeleton phenotype","EMAPA:18010","rib","MGI:1915720-rib","MP:0005390","Yes","Yes","Yes-Yes"
"780","MGI:1347466","MP:0005542","corneal vascularization","cardiovascular system phenotype","EMAPA:17161","cornea","MGI:1347466-cornea","MP:0005385","Yes","Yes","Yes-Yes"
"781","MGI:1347466","MP:0005542","corneal vascularization","vision/eye phenotype","EMAPA:17161","cornea","MGI:1347466-cornea","MP:0005391","Yes","Yes","Yes-Yes"
"782","MGI:1923041","MP:0001177","atelectasis","respiratory system phenotype","EMAPA:16728","lung","MGI:1923041-lung","MP:0005388","No","Yes","No-Yes"
"783","MGI:1923041","MP:0000771","abnormal brain size","nervous system phenotype","EMAPA:16894","brain","MGI:1923041-brain","MP:0003631","No","No","No-No"
"784","MGI:88064","MP:0006262","increased testis tumor incidence","neoplasm","EMAPA:17972","testis","MGI:88064-testis","MP:0002006","Yes","Yes","Yes-Yes"
"785","MGI:88064","MP:0006262","increased testis tumor incidence","endocrine/exocrine gland phenotype","EMAPA:17972","testis","MGI:88064-testis","MP:0005379","Yes","Yes","Yes-Yes"
"786","MGI:88064","MP:0006262","increased testis tumor incidence","reproductive system phenotype","EMAPA:17972","testis","MGI:88064-testis","MP:0005389","Yes","Yes","Yes-Yes"
"787","MGI:102563","MP:0005102","abnormal iris pigmentation","pigmentation phenotype","EMAPA:19154","iris","MGI:102563-iris","MP:0001186","Yes","Yes","Yes-Yes"
"788","MGI:102563","MP:0005102","abnormal iris pigmentation","vision/eye phenotype","EMAPA:19154","iris","MGI:102563-iris","MP:0005391","Yes","Yes","Yes-Yes"
"789","MGI:96435","MP:0000599","enlarged liver","liver/biliary system phenotype","EMAPA:16846","liver","MGI:96435-liver","MP:0005370","No","Yes","No-Yes"
"790","MGI:96435","MP:0000275","heart hyperplasia","cardiovascular system phenotype","EMAPA:16105","heart","MGI:96435-heart","MP:0005385","No","Yes","No-Yes"
"791","MGI:96435","MP:0005141","liver hyperplasia","liver/biliary system phenotype","EMAPA:16846","liver","MGI:96435-liver","MP:0005370","No","Yes","No-Yes"
"792","MGI:96435","MP:0005238","increased brain size","nervous system phenotype","EMAPA:16894","brain","MGI:96435-brain","MP:0003631","Yes","Yes","Yes-Yes"
