query	match
HGNC:2342	MGI:109501
HGNC:26953	MGI:2444631
HGNC:25527	MGI:1098746
HGNC:1656	MGI:1917483
HGNC:13348	MGI:96881
HGNC:3036	MGI:103221
HGNC:1915	MGI:88393
HGNC:4682	MGI:102738
HGNC:23074	MGI:1914474
HGNC:34298	MGI:1915557
HGNC:936	MGI:1096330
HGNC:2948	MGI:107731
HGNC:14255	MGI:1926033
HGNC:8748	MGI:107421
HGNC:26775	MGI:1920317
HGNC:16964	MGI:1343154
HGNC:30778	MGI:2443225
HGNC:6511	MGI:1342270
HGNC:8063	MGI:2181182
HGNC:32207	MGI:3584032
HGNC:26282	MGI:1913646
HGNC:4907	MGI:1889802
HGNC:29591	MGI:1922618
HGNC:23207	MGI:1098622
HGNC:9760	MGI:1858202
HGNC:19750	MGI:1920999
HGNC:14603	MGI:1344415
HGNC:17468	MGI:1927489
HGNC:35245	MGI:1922709
HGNC:10608	MGI:2441720
HGNC:19651	MGI:2138261
HGNC:28122	MGI:106354
HGNC:27845	MGI:2684956
HGNC:4241	MGI:95698
HGNC:27267	MGI:1889334
HGNC:28434	MGI:1916359
HGNC:10261	MGI:97999
HGNC:30265	MGI:1923017
HGNC:1600	MGI:1920199
HGNC:29225	MGI:1098600
HGNC:4559	MGI:1914555
HGNC:24225	MGI:1923736
HGNC:13519	MGI:1891420
HGNC:29017	MGI:2443207
HGNC:30135	MGI:2444049
HGNC:25980	MGI:1289155
HGNC:21747	MGI:1914829
HGNC:9312	MGI:2388481
HGNC:12566	MGI:1342278
HGNC:21735	MGI:1306803
HGNC:26024	MGI:1916862
HGNC:10988	MGI:1919053
HGNC:1442	MGI:88251
HGNC:20898	MGI:1918224
HGNC:9358	MGI:1270863
HGNC:25595	MGI:3578435
HGNC:13520	MGI:1891421
HGNC:12652	MGI:109268
HGNC:25034	MGI:2685055
HGNC:25583	MGI:1922184
HGNC:25976	MGI:1919349
HGNC:30704	MGI:3032524
HGNC:13309	MGI:1917605
HGNC:4591	MGI:1929494
HGNC:25557	MGI:2384879
HGNC:30323	MGI:2656973
HGNC:33547	MGI:2443410
HGNC:13276	MGI:108090
HGNC:19881	MGI:2389136
HGNC:30439	MGI:1918380
HGNC:7166	MGI:97009
HGNC:26836	MGI:2443383
HGNC:9039	MGI:1859152
HGNC:30911	MGI:2445220
HGNC:32036	MGI:94203
HGNC:14248	MGI:2137379
HGNC:24558	MGI:2443310
HGNC:19847	MGI:1921186
HGNC:25075	MGI:2140839
HGNC:28191	MGI:1914330
HGNC:1479	MGI:88264
HGNC:14471	MGI:2444589
HGNC:4445	MGI:1891703
HGNC:29232	MGI:1919489
HGNC:20816	MGI:1924057
HGNC:25522	MGI:2384933
HGNC:228	MGI:1353631
HGNC:7962	MGI:2444210
HGNC:29632	MGI:1925302
HGNC:26649	MGI:2141979
HGNC:8854	MGI:2144177
HGNC:3679	MGI:1914362
HGNC:12607	MGI:2385198
HGNC:11587	MGI:2384863
HGNC:17821	MGI:1915528
HGNC:13646	MGI:1890494
HGNC:4325	MGI:2136733
HGNC:2467	MGI:1352747
HGNC:25240	MGI:2145890
HGNC:11648	MGI:1097166
HGNC:583	MGI:88039
HGNC:4161	MGI:93882
HGNC:30905	MGI:2444149
HGNC:25472	MGI:1918036
HGNC:946	MGI:1203522
HGNC:2170	MGI:99605
HGNC:13075	MGI:3029290
HGNC:49394	MGI:1916676
HGNC:14525	MGI:1914167
HGNC:24564	MGI:2142166
HGNC:16394	MGI:3032959
HGNC:28487	MGI:1923865
HGNC:5966	MGI:107613
HGNC:23220	MGI:3043288
HGNC:19834	MGI:2685373
HGNC:3275	MGI:1913335
HGNC:12862	MGI:99180
HGNC:28566	MGI:1923061
HGNC:28981	MGI:2445126
HGNC:3755	MGI:2446089
HGNC:24733	MGI:1916314
HGNC:28956	MGI:1289257
HGNC:33775	MGI:3645495
HGNC:23504	MGI:1914742
HGNC:16827	MGI:2138811
HGNC:8772	MGI:1345143
HGNC:19700	MGI:2670958
HGNC:14675	MGI:1927642
HGNC:20303	MGI:2442682
HGNC:19350	MGI:1919300
HGNC:933	MGI:1346542
HGNC:20311	MGI:1196398
HGNC:5949	MGI:2685862
HGNC:1720	MGI:1917207
HGNC:20187	MGI:1923809
HGNC:17479	MGI:1915348
HGNC:23752	MGI:2681008
HGNC:9763	MGI:1928750
HGNC:7146	MGI:1330305
HGNC:16395	MGI:1921736
HGNC:34236	MGI:1925053
HGNC:33434	MGI:1918923
HGNC:32423	MGI:1915710
HGNC:20884	MGI:2676551
HGNC:27609	MGI:1916933
HGNC:3474	MGI:1347056
HGNC:12524	MGI:1332243
HGNC:11097	MGI:1935127
HGNC:14361	MGI:1859086
HGNC:3607	MGI:95491
HGNC:16284	MGI:1916347
HGNC:26145	MGI:1916082
HGNC:18553	MGI:1915051
HGNC:14560	MGI:1916356
HGNC:30329	MGI:2443607
HGNC:9532	MGI:104883
HGNC:6477	MGI:105492
HGNC:18193	MGI:1277172
HGNC:20332	MGI:1914281
HGNC:9601	MGI:1277114
HGNC:18185	MGI:1921405
HGNC:11553	MGI:106012
HGNC:1711	MGI:1347095
HGNC:33725	MGI:2685700
HGNC:9121	MGI:1202302
HGNC:6853	MGI:1858204
HGNC:10555	MGI:1277223
HGNC:29125	MGI:1341299
HGNC:7931	MGI:894653
HGNC:20726	MGI:1924233
HGNC:857	MGI:894326
HGNC:18668	MGI:102755
HGNC:12759	MGI:1891749
HGNC:17819	MGI:2155700
HGNC:33854	MGI:3041210
HGNC:4636	MGI:95862
HGNC:25033	MGI:3769724
HGNC:429	MGI:87998
HGNC:21084	MGI:1915437
HGNC:18212	MGI:2157521
HGNC:1073	MGI:88182
HGNC:4929	MGI:2443312
HGNC:23117	MGI:1924792
HGNC:4266	MGI:95710
HGNC:28042	MGI:2442259
HGNC:1030	MGI:102845
HGNC:21666	MGI:2685476
HGNC:13620	MGI:1354699
HGNC:7523	MGI:2153072
HGNC:8960	MGI:1914542
HGNC:25821	MGI:2442943
HGNC:1424	MGI:1916969
HGNC:9988	MGI:2180854
HGNC:30802	MGI:1914103
HGNC:21398	MGI:1913332
HGNC:29332	MGI:2444888
HGNC:9844	MGI:1859650
HGNC:1382	MGI:88253
HGNC:4570	MGI:1923488
HGNC:30246	MGI:1919955
HGNC:5102	MGI:96173
HGNC:23620	MGI:3655979
HGNC:22180	MGI:2679717
HGNC:8052	MGI:1858232
HGNC:17090	MGI:2142567
HGNC:18058	MGI:2156764
HGNC:11305	MGI:106908
HGNC:20088	MGI:2668437
HGNC:8125	MGI:1097693
HGNC:24510	MGI:1915699
HGNC:5981	MGI:107364
HGNC:10939	MGI:105083
HGNC:6115	MGI:1928268
HGNC:34345	MGI:2686507
HGNC:10072	MGI:1338757
HGNC:26755	MGI:1913448
HGNC:25408	MGI:2145448
HGNC:9237	MGI:1342774
HGNC:27025	MGI:1289213
HGNC:686	MGI:1921984
HGNC:29472	MGI:2444256
HGNC:6030	MGI:96564
HGNC:7984	MGI:1346834
HGNC:19334	MGI:1916107
HGNC:3557	MGI:95476
HGNC:30166	MGI:2674071
HGNC:4693	MGI:95871
HGNC:25820	MGI:2685277
HGNC:28130	MGI:3487246
HGNC:16289	MGI:2385051
HGNC:24118	MGI:1933117
HGNC:9531	MGI:104885
HGNC:10963	MGI:108111
HGNC:17598	MGI:1926245
HGNC:10426	MGI:1097682
HGNC:11847	MGI:1341295
HGNC:18736	MGI:2684881
HGNC:30406	MGI:1925808
HGNC:17383	MGI:2429635
HGNC:11997	MGI:1353652
HGNC:15483	MGI:2388268
HGNC:16052	MGI:1923365
HGNC:5361	MGI:96397
HGNC:23437	MGI:1914758
HGNC:33914	MGI:2442934
HGNC:17337	MGI:3045364
HGNC:26574	MGI:1915667
HGNC:12304	MGI:2146901
HGNC:17938	MGI:1915816
HGNC:30207	MGI:2443818
HGNC:10806	MGI:1346523
HGNC:28631	MGI:1913705
HGNC:6052	MGI:96567
HGNC:24350	MGI:3612676
HGNC:37273	MGI:3053099
HGNC:20870	MGI:1914489
HGNC:28471	MGI:2684848
HGNC:29145	MGI:1921450
HGNC:26346	MGI:1925368
HGNC:26857	MGI:1921905
HGNC:7611	MGI:97275
HGNC:17494	MGI:2153060
HGNC:8040	MGI:108018
HGNC:6233	MGI:96667
HGNC:6180	MGI:96623
HGNC:11317	MGI:1920040
HGNC:25532	MGI:1914690
HGNC:28499	MGI:2384826
HGNC:33732	MGI:1921138
HGNC:25717	MGI:1917271
HGNC:24042	MGI:1917649
HGNC:14005	MGI:2157785
HGNC:17313	MGI:1923750
HGNC:26286	MGI:2443513
HGNC:19097	MGI:1334446
HGNC:26011	MGI:2442392
HGNC:40051	MGI:1924672
HGNC:17589	MGI:1919534
HGNC:16404	MGI:2676631
HGNC:28843	MGI:1924360
HGNC:21387	MGI:2444800
HGNC:6243	MGI:1891124
HGNC:6287	MGI:3612244
HGNC:17040	MGI:2179723
HGNC:22957	MGI:1918270
HGNC:12008	MGI:98796
HGNC:25436	MGI:2443061
HGNC:25695	MGI:1919191
HGNC:30599	MGI:1913621
HGNC:29675	MGI:2385186
HGNC:28859	MGI:1916823
HGNC:14079	MGI:1202403
HGNC:11064	MGI:2142598
HGNC:11796	MGI:98742
HGNC:22146	MGI:2140201
HGNC:26776	MGI:2140950
HGNC:3722	MGI:2137612
HGNC:25858	MGI:1913611
HGNC:10481	MGI:101766
HGNC:18581	MGI:1913893
HGNC:4263	MGI:95708
HGNC:1072	MGI:88181
HGNC:16385	MGI:2140844
HGNC:17649	MGI:1930153
HGNC:21723	MGI:1923502
HGNC:24213	MGI:1915959
HGNC:2071	MGI:1098670
HGNC:13927	MGI:1916792
HGNC:10377	MGI:1914436
HGNC:23049	MGI:1914873
HGNC:20091	MGI:1926051
HGNC:1595	MGI:1341077
HGNC:22195	MGI:2444115
HGNC:19684	MGI:3027899
HGNC:18831	MGI:1915838
HGNC:29533	MGI:1919367
HGNC:24759	MGI:1918588
HGNC:26230	MGI:1913511
HGNC:17574	MGI:2151224
HGNC:18533	MGI:2158502
HGNC:3791	MGI:95568
HGNC:26174	MGI:1913429
HGNC:21368	MGI:1915047
HGNC:26663	MGI:3650508
HGNC:6561	MGI:96777
HGNC:13055	MGI:1915035
HGNC:2153	MGI:1353562
HGNC:24220	MGI:1916944
HGNC:18317	MGI:1913507
HGNC:22408	MGI:2138446
HGNC:5175	MGI:1333754
HGNC:6215	MGI:1934754
HGNC:23787	MGI:2444386
HGNC:6860	MGI:1346878
HGNC:11993	MGI:1333803
HGNC:3778	MGI:95566
HGNC:11000	MGI:3036230
HGNC:30825	MGI:2449088
HGNC:14946	MGI:2442401
HGNC:2735	MGI:1924841
HGNC:29501	MGI:1923373
HGNC:29604	MGI:1345180
HGNC:28413	MGI:1915139
HGNC:4038	MGI:1196625
HGNC:26542	MGI:1922989
HGNC:22208	MGI:2144158
HGNC:12681	MGI:106199
HGNC:20286	MGI:1914216
HGNC:30692	MGI:2141353
HGNC:9820	MGI:2150020
HGNC:3526	MGI:1097695
HGNC:28848	MGI:1913673
HGNC:37216	MGI:1914414
HGNC:25310	MGI:2444103
HGNC:21044	MGI:1336192
HGNC:18961	MGI:1919079
HGNC:6665	MGI:106096
HGNC:11150	MGI:98341
HGNC:2937	MGI:2443926
HGNC:8850	MGI:1918632
HGNC:37269	MGI:1924230
HGNC:2183	MGI:1916380
HGNC:30552	MGI:3056996
HGNC:13249	MGI:1891369
HGNC:33872	MGI:1917945
HGNC:18140	MGI:1888517
HGNC:25215	MGI:1915561
HGNC:18122	MGI:107543
HGNC:7696	MGI:1915592
HGNC:27954	MGI:2684853
HGNC:32275	MGI:3780500
HGNC:25770	MGI:1922909
HGNC:12831	MGI:1333799
HGNC:16077	MGI:1915926
HGNC:16460	MGI:2385126
HGNC:2666	MGI:101864
HGNC:30327	MGI:1914303
HGNC:30620	MGI:1919035
HGNC:23671	MGI:1918353
HGNC:1464	MGI:88258
HGNC:14666	MGI:2182926
HGNC:28408	MGI:1919077
HGNC:21575	MGI:87971
HGNC:24778	MGI:1921503
HGNC:14607	MGI:5012404
HGNC:24593	MGI:2442112
HGNC:21725	MGI:1915159
HGNC:14333	MGI:1928704
HGNC:31814	MGI:2444651
HGNC:28986	MGI:2443541
HGNC:28320	MGI:1922853
HGNC:14526	MGI:1919810
HGNC:29397	MGI:3609245
HGNC:17808	MGI:2682314
HGNC:7234	MGI:1915121
HGNC:396	MGI:87989
HGNC:24615	MGI:1195261
HGNC:77	MGI:87860
HGNC:27000	MGI:1926156
HGNC:6391	MGI:109233
HGNC:21998	MGI:2674311
HGNC:25282	MGI:2442910
HGNC:10997	MGI:1347358
HGNC:17947	MGI:1923028
HGNC:2744	MGI:1860494
HGNC:28189	MGI:1915573
HGNC:24303	MGI:1923598
HGNC:20820	MGI:2385297
HGNC:21605	MGI:2146808
HGNC:2047	MGI:1276112
HGNC:30729	MGI:1925021
HGNC:6237	MGI:96671
HGNC:7865	MGI:97359
HGNC:51826	MGI:3650209
HGNC:10467	MGI:1933947
HGNC:25510	MGI:2682939
HGNC:17109	MGI:3588195
HGNC:20343	MGI:1914037
HGNC:7162	MGI:1276107
HGNC:37252	MGI:2685787
HGNC:25576	MGI:1913353
HGNC:33186	MGI:107445
HGNC:4882	MGI:1860511
HGNC:6986	MGI:96957
HGNC:4803	MGI:2136381
HGNC:26195	MGI:1922168
HGNC:6119	MGI:1096873
HGNC:13680	MGI:2386681
HGNC:6393	MGI:1921054
HGNC:12519	MGI:1099787
HGNC:26640	MGI:2444688
HGNC:2329	MGI:1098297
HGNC:15550	MGI:2137512
HGNC:12769	MGI:1197008
HGNC:33788	MGI:2143099
HGNC:8790	MGI:1925850
HGNC:922	MGI:2389490
HGNC:4169	MGI:1202388
HGNC:33856	MGI:1915602
HGNC:14539	MGI:1289196
HGNC:22950	MGI:1923385
HGNC:2152	MGI:2664099
HGNC:25956	MGI:1920538
HGNC:12968	MGI:106611
HGNC:29520	MGI:1920524
HGNC:28330	MGI:1913324
HGNC:28853	MGI:1913374
HGNC:29983	MGI:1195270
HGNC:30634	MGI:2135958
HGNC:30917	MGI:1332638
HGNC:25941	MGI:2443298
HGNC:32689	MGI:2684866
HGNC:19017	MGI:2664992
HGNC:25826	MGI:1921794
HGNC:20704	MGI:2651568
HGNC:25335	MGI:2444451
HGNC:19179	MGI:2447167
HGNC:34407	MGI:2652890
HGNC:19246	MGI:1929871
HGNC:19168	MGI:2137617
HGNC:1307	MGI:1920989
HGNC:17726	MGI:1341258
HGNC:226	MGI:891999
HGNC:27998	MGI:2141439
HGNC:9937	MGI:97883
HGNC:29556	MGI:1921607
HGNC:17702	MGI:1931071
HGNC:17829	MGI:1925558
HGNC:24955	MGI:1202070
HGNC:3289	MGI:109198
HGNC:6899	MGI:96918
HGNC:18337	MGI:1338891
HGNC:3236	MGI:95294
HGNC:27314	MGI:1913524
HGNC:14432	MGI:2138365
HGNC:30000	MGI:2442833
HGNC:30349	MGI:1926179
HGNC:5163	MGI:2177763
HGNC:26261	MGI:2443864
HGNC:11364	MGI:103038
HGNC:11440	MGI:1928483
HGNC:35414	MGI:3645276
HGNC:19288	MGI:2386323
HGNC:30251	MGI:1915260
HGNC:3606	MGI:95492
HGNC:3228	MGI:109196
HGNC:8810	MGI:1343087
HGNC:4090	MGI:95625
HGNC:25206	MGI:1916068
HGNC:24520	MGI:1919972
HGNC:3354	MGI:95395
HGNC:28883	MGI:1922026
HGNC:49389	MGI:3690536
HGNC:29989	MGI:2384585
HGNC:26209	MGI:2442912
HGNC:11473	MGI:1347064
HGNC:10588	MGI:98248
HGNC:27949	MGI:1920998
HGNC:3042	MGI:1858220
HGNC:34350	MGI:1919087
HGNC:25087	MGI:1915553
HGNC:24536	MGI:2443349
HGNC:29450	MGI:1932535
HGNC:24310	MGI:1914470
HGNC:27501	MGI:1918956
HGNC:14980	MGI:1921968
HGNC:19741	MGI:1913939
HGNC:30304	MGI:2384418
HGNC:30943	MGI:1915290
HGNC:14291	MGI:2179435
HGNC:1152	MGI:1346013
HGNC:13561	MGI:106589
HGNC:30085	MGI:1921298
HGNC:26032	MGI:3606214
HGNC:17291	MGI:106201
HGNC:1844	MGI:2136977
HGNC:1395	MGI:1928842
HGNC:29146	MGI:2443399
HGNC:9806	MGI:1316678
HGNC:20494	MGI:3646964
HGNC:21642	MGI:1916165
HGNC:1459	MGI:1098535
HGNC:29084	MGI:1926084
HGNC:27752	MGI:1919066
HGNC:28536	MGI:1921536
HGNC:26042	MGI:1916344
HGNC:26391	MGI:1923725
HGNC:4683	MGI:1270851
HGNC:6196	MGI:104813
HGNC:11745	MGI:103239
HGNC:7579	MGI:107717
HGNC:16912	MGI:1315195
HGNC:10955	MGI:1346021
HGNC:7773	MGI:97307
HGNC:1463	MGI:88259
HGNC:1485	MGI:2181366
HGNC:13787	MGI:1922986
HGNC:16389	MGI:1913917
HGNC:21073	MGI:2145316
HGNC:11404	MGI:1891699
HGNC:24555	MGI:1915760
HGNC:102	MGI:1891366
HGNC:16683	MGI:2654703
HGNC:8591	MGI:1339984
HGNC:2464	MGI:102889
HGNC:2180	MGI:1278313
HGNC:29672	MGI:2444818
HGNC:53729	MGI:1921557
HGNC:28987	MGI:106330
HGNC:1591	MGI:102551
HGNC:33792	MGI:3607715
HGNC:25967	MGI:2443155
HGNC:17063	MGI:2445001
HGNC:29866	MGI:104753
HGNC:26716	MGI:1914538
HGNC:44206	MGI:3615324
HGNC:16736	MGI:1353621
HGNC:54073	MGI:3054967
HGNC:23231	MGI:1919132
HGNC:18367	MGI:1338893
HGNC:9678	MGI:1097152
HGNC:756	MGI:87914
HGNC:30103	MGI:1916303
HGNC:9359	MGI:1933154
HGNC:17848	MGI:1922250
HGNC:16711	MGI:1341296
HGNC:31110	MGI:3642816
HGNC:26623	MGI:2144205
HGNC:17146	MGI:1349429
HGNC:9017	MGI:104747
HGNC:17499	MGI:1351630
HGNC:25948	MGI:1923389
HGNC:16959	MGI:1927550
HGNC:4125	MGI:894695
HGNC:23522	MGI:2442917
HGNC:13449	MGI:2679449
HGNC:12520	MGI:109353
HGNC:3367	MGI:1321385
HGNC:28314	MGI:1913683
HGNC:14955	MGI:1931415
HGNC:16046	MGI:1914637
HGNC:10621	MGI:1306779
HGNC:9053	MGI:97612
HGNC:27683	MGI:3697448
HGNC:30358	MGI:2384294
HGNC:32058	MGI:2446208
HGNC:15830	MGI:1930813
HGNC:5467	MGI:96435
HGNC:20346	MGI:2443127
HGNC:3681	MGI:95517
HGNC:11187	MGI:98354
HGNC:7664	MGI:109601
HGNC:28760	MGI:106331
HGNC:29515	MGI:2141874
HGNC:11575	MGI:1289308
HGNC:9279	MGI:2685870
HGNC:11249	MGI:98384
HGNC:8975	MGI:1206581
HGNC:9360	MGI:97551
HGNC:15461	MGI:1922090
HGNC:23271	MGI:106334
HGNC:4091	MGI:95626
HGNC:25188	MGI:1922873
HGNC:10590	MGI:98249
HGNC:1599	MGI:1328363
HGNC:21661	MGI:3779983
HGNC:28757	MGI:3651644
HGNC:14402	MGI:1314872
HGNC:84	MGI:108451
HGNC:25083	MGI:1196252
HGNC:20330	MGI:1913787
HGNC:33772	MGI:1913346
HGNC:15989	MGI:2183683
HGNC:30950	MGI:1915028
HGNC:21707	MGI:3606159
HGNC:11972	MGI:3039593
HGNC:19875	MGI:2444392
HGNC:5978	MGI:104644
HGNC:11072	MGI:105075
HGNC:25295	MGI:1916202
HGNC:18988	MGI:2181659
HGNC:29004	MGI:3665412
HGNC:13478	MGI:1891295
HGNC:9162	MGI:1100514
HGNC:10260	MGI:104856
HGNC:31813	MGI:1916903
HGNC:29213	MGI:2443629
HGNC:4044	MGI:108474
HGNC:24785	MGI:2681845
HGNC:21036	MGI:2442185
HGNC:26896	MGI:1916049
HGNC:15486	MGI:1931834
HGNC:13945	MGI:2146785
HGNC:288	MGI:87939
HGNC:15811	MGI:1916334
HGNC:11366	MGI:103036
HGNC:20086	MGI:2147067
HGNC:1756	MGI:1095414
HGNC:25413	MGI:3651543
HGNC:17163	MGI:2178076
HGNC:14579	MGI:891965
HGNC:21464	MGI:2444084
HGNC:6758	MGI:1346022
HGNC:20892	MGI:1925000
HGNC:27088	MGI:3041229
HGNC:25387	MGI:1924234
HGNC:19235	MGI:1929608
HGNC:26654	MGI:3618292
HGNC:13307	MGI:2685918
HGNC:9889	MGI:894835
HGNC:27026	MGI:1914842
HGNC:118	MGI:87880
HGNC:9045	MGI:1891916
HGNC:19858	MGI:2144724
HGNC:1617	MGI:104689
HGNC:3638	MGI:103224
HGNC:26998	MGI:1914359
HGNC:3696	MGI:103266
HGNC:23813	MGI:1921436
HGNC:10777	MGI:108078
HGNC:25604	MGI:2385896
HGNC:25416	MGI:3036270
HGNC:29090	MGI:1921605
HGNC:25361	MGI:1922647
HGNC:24709	MGI:2684334
HGNC:20842	MGI:1921373
HGNC:16902	MGI:1276121
HGNC:29580	MGI:1922897
HGNC:27302	MGI:3041174
HGNC:25716	MGI:1917143
HGNC:28129	MGI:1921827
HGNC:30100	MGI:1913590
HGNC:29345	MGI:1920194
HGNC:19180	MGI:2145310
HGNC:14013	MGI:1917349
HGNC:25996	MGI:2144489
HGNC:20157	MGI:2384768
HGNC:11001	MGI:3605073
HGNC:28143	MGI:1913593
HGNC:21900	MGI:1919291
HGNC:21703	MGI:2145422
HGNC:21667	MGI:2443195
HGNC:6394	MGI:103560
HGNC:25044	MGI:1919231
HGNC:16516	MGI:1342773
HGNC:11609	MGI:98497
HGNC:10524	MGI:1889585
HGNC:12868	MGI:1891017
HGNC:443	MGI:1921268
HGNC:5101	MGI:96172
HGNC:29027	MGI:2444286
HGNC:5201	MGI:1354958
HGNC:25968	MGI:1924919
HGNC:13476	MGI:1889007
HGNC:19903	MGI:1098604
HGNC:18999	MGI:1914295
HGNC:18064	MGI:2156378
HGNC:30410	MGI:2148775
HGNC:13760	MGI:1924134
HGNC:1802	MGI:3505689
HGNC:29	MGI:99607
HGNC:28035	MGI:3045357
HGNC:28480	MGI:2685365
HGNC:1843	MGI:2136976
HGNC:22999	MGI:1921674
HGNC:14911	MGI:2681210
HGNC:14545	MGI:3028579
HGNC:19331	MGI:1924947
HGNC:23338	MGI:1921409
HGNC:2950	MGI:107718
HGNC:6945	MGI:101845
HGNC:14240	MGI:1927578
HGNC:3540	MGI:1298207
HGNC:29994	MGI:2442348
HGNC:34299	MGI:2387634
HGNC:20725	MGI:1920248
HGNC:15979	MGI:1330810
HGNC:24288	MGI:1860776
HGNC:16259	MGI:2389460
HGNC:29064	MGI:1926137
HGNC:25610	MGI:1922828
HGNC:19004	MGI:1312922
HGNC:23640	MGI:2442566
HGNC:33717	MGI:3611450
HGNC:23486	MGI:2685899
HGNC:8982	MGI:1922919
HGNC:23682	MGI:1921661
HGNC:4497	MGI:2441992
HGNC:9548	MGI:109555
HGNC:4315	MGI:1921662
HGNC:1908	MGI:2444304
HGNC:1840	MGI:1923799
HGNC:11853	MGI:104678
HGNC:18714	MGI:1923151
HGNC:16673	MGI:1913721
HGNC:23235	MGI:1914754
HGNC:6614	MGI:1197517
HGNC:13930	MGI:2385321
HGNC:29003	MGI:2674092
HGNC:47	MGI:1921354
HGNC:33848	MGI:1923428
HGNC:19236	MGI:2385825
HGNC:12310	MGI:1928469
HGNC:23508	MGI:2684909
HGNC:23692	MGI:109562
HGNC:26331	MGI:1925502
HGNC:26068	MGI:1913758
HGNC:13733	MGI:1890219
HGNC:2989	MGI:2429763
HGNC:20075	MGI:1916977
HGNC:11115	MGI:99780
HGNC:28084	MGI:1918847
HGNC:4223	MGI:95691
HGNC:27263	MGI:3043381
HGNC:1407	MGI:1859165
HGNC:20957	MGI:1915252
HGNC:12555	MGI:109522
HGNC:14902	MGI:107283
HGNC:24868	MGI:2667176
HGNC:18260	MGI:102789
HGNC:51249	MGI:1924198
HGNC:19404	MGI:1919143
HGNC:17260	MGI:2147191
HGNC:26562	MGI:2685606
HGNC:14986	MGI:109132
HGNC:26249	MGI:1203481
HGNC:18628	MGI:2178742
HGNC:10884	MGI:1913853
HGNC:15629	MGI:1889505
HGNC:20186	MGI:2670969
HGNC:24145	MGI:1916254
HGNC:26366	MGI:1923665
HGNC:166	MGI:1890773
HGNC:30178	MGI:1919840
HGNC:11751	MGI:107167
HGNC:11856	MGI:2385173
HGNC:6859	MGI:1346877
HGNC:29113	MGI:2676308
HGNC:15522	MGI:2135916
HGNC:10664	MGI:1914535
HGNC:15980	MGI:2665139
HGNC:20872	MGI:1914621
HGNC:18413	MGI:1919227
HGNC:14077	MGI:2151886
HGNC:15720	MGI:2151064
HGNC:8633	MGI:1341793
HGNC:8096	MGI:109492
HGNC:30811	MGI:2685099
HGNC:9944	MGI:97887
HGNC:3682	MGI:95518
HGNC:13154	MGI:2389445
HGNC:9016	MGI:2155808
HGNC:26186	MGI:1916027
HGNC:21151	MGI:1917544
HGNC:24380	MGI:3044182
HGNC:49566	MGI:1922694
HGNC:25807	MGI:1916951
HGNC:20247	MGI:106477
HGNC:27905	MGI:1921276
HGNC:8594	MGI:1261814
HGNC:30494	MGI:2685454
HGNC:3379	MGI:103009
HGNC:5187	MGI:107846
HGNC:4908	MGI:1923792
HGNC:27007	MGI:1915058
HGNC:856	MGI:1913585
HGNC:12390	MGI:98857
HGNC:25901	MGI:2147658
HGNC:26831	MGI:3650287
HGNC:18007	MGI:1917770
HGNC:18386	MGI:3643293
HGNC:1029	MGI:88144
HGNC:30922	MGI:1919885
HGNC:7894	MGI:109205
HGNC:18116	MGI:893579
HGNC:12828	MGI:99137
HGNC:28672	MGI:2384959
HGNC:18706	MGI:1859616
HGNC:31397	MGI:1920356
HGNC:29362	MGI:3026959
HGNC:33844	MGI:1913581
HGNC:6091	MGI:96575
HGNC:13707	MGI:103032
HGNC:9113	MGI:104662
HGNC:30611	MGI:1915542
HGNC:11374	MGI:1316731
HGNC:19322	MGI:2444096
HGNC:11398	MGI:1860085
HGNC:25145	MGI:3648212
HGNC:9767	MGI:1931295
HGNC:4600	MGI:1351345
HGNC:2338	MGI:88490
HGNC:12398	MGI:1921294
HGNC:21359	MGI:2446108
HGNC:25947	MGI:1923035
HGNC:29579	MGI:1920722
HGNC:16992	MGI:1922368
HGNC:26539	MGI:1925022
HGNC:23147	MGI:1917700
HGNC:29262	MGI:1915509
HGNC:1582	MGI:88313
HGNC:27244	MGI:1918656
HGNC:26782	MGI:1922806
HGNC:29605	MGI:893598
HGNC:19287	MGI:3587025
HGNC:8538	MGI:1337113
HGNC:1695	MGI:88344
HGNC:16484	MGI:2137361
HGNC:17715	MGI:1925495
HGNC:18002	MGI:2450248
HGNC:28068	MGI:2444933
HGNC:2297	MGI:3617840
HGNC:2595	MGI:88588
HGNC:18071	MGI:1924203
HGNC:28510	MGI:2444289
HGNC:24335	MGI:1915363
HGNC:20266	MGI:1913498
HGNC:9635	MGI:1277117
HGNC:28158	MGI:2443548
HGNC:289	MGI:87940
HGNC:11062	MGI:2146512
HGNC:10966	MGI:1335072
HGNC:9285	MGI:1923747
HGNC:2042	MGI:3646757
HGNC:10466	MGI:107371
HGNC:9354	MGI:88034
HGNC:37210	MGI:2685505
HGNC:8142	MGI:2686271
HGNC:16371	MGI:1916793
HGNC:29941	MGI:1914460
HGNC:17037	MGI:2146851
HGNC:11345	MGI:1855698
HGNC:19178	MGI:2447166
HGNC:9412	MGI:97602
HGNC:2596	MGI:88589
HGNC:23534	MGI:3588215
HGNC:8527	MGI:1914291
HGNC:24968	MGI:1913732
HGNC:32671	MGI:3612190
HGNC:24990	MGI:1098757
HGNC:1630	MGI:1096360
HGNC:14927	MGI:2685063
HGNC:2357	MGI:88498
HGNC:1952	MGI:88398
HGNC:6066	MGI:96570
HGNC:28476	MGI:1922016
